name,affiliation
Chuyu Wang,"Nanjing University, P.R. China"
Cong Wang,"George Mason University, USA"
Dan Wang,"The Hong Kong Polytechnic University, Hong Kong"
En Wang,"Jilin University, P.R. China"
Feng Wang,"University of Mississippi, USA"
Guiling Wang,"New Jersey Institute of Technology, USA"
Haining Wang,"Virginia Tech, USA"
Hao Wang,"Louisiana State University, USA"
Haoxin Wang,"Toyota Motor North America R&D-InfoTech Labs, USA"
Jianping Wang,"City University of Hong Kong, Hong Kong"
Jiliang Wang,"Tsinghua University, P.R. China"
Lei Wang,"Dalian University of Technology, P.R. China"
Qing Wang,"Delft University of Technology, The Netherlands"
Wei Wang,"San Diego State University, USA"
Wei Wang,"Hong Kong University of Science and Technology, Hong Kong"
Weichao Wang,"University of North Carolina at Charlotte, USA"
Xiaofei Wang,"Tianjin University, P.R. China"
Xin Wang,"Stony Brook University, USA"
Xudong Wang,"Shanghai Jiao Tong University, P.R. China"
Yan Wang,"Temple University, USA"
Yu Wang,"Temple University, USA"
Zhibo Wang,"Zhejiang University, P.R. China"
Mingkui Wei,"George Mason University, USA"
Cedric Westphal,"Huawei Innovation Center, USA"
Vincent Wong,"University of British Columbia, Canada"
Celimuge Wu,"The University of Electro-Communications, Japan"
Chuan Wu,"The University of Hong Kong, Hong Kong"
Fan Wu,"Shanghai Jiao Tong University, P.R. China"
Jun Wu,"Tongji University China, P.R. China"
Kui Wu,"University of Victoria, Canada"
Qiao Xiang,"Xiamen University, P.R. China"
Li Xiao,"Michigan State University, USA"
Liang Xiao,"Xiamen University, P.R. China"
Mingjun Xiao,"University of Science and Technology of China, P.R. China"
Qingjun Xiao,"SouthEast University of China, P.R. China"
Lei Xie,"Nanjing University, P.R. China"
ChunSheng Xin,"Old Dominion University, USA"
Jie Xiong,"University of Massachusetts Amherst, USA"
Chenren Xu,"Peking University, P.R. China"
Fengyuan Xu,"Nanjing University, P.R. China"
Hong Xu,"The Chinese University of Hong Kong, Hong Kong"
Hongli Xu,"University of Science and Technology of China, P.R. China"
Jie Xu,"University of Miami, USA"
Kuai Xu,"Arizona State University, USA"
Lisong Xu,"University of Nebraska-Lincoln, USA"
Guoliang Xue,"Arizona State University, USA"
Kaiping Xue,"University of Science and Technology of China, P.R. China"
Qiben Yan,"Michigan State University, USA"
Zheng Yan,"Xidian University, P.R. China"
Dejun Yang,"Colorado School of Mines, USA"
Jie Yang,"Florida State University, USA"
Panlong Yang,"University of Science and Technology of China, P.R. China"
Qing Yang,"University of North Texas, USA"
Tong Yang,"Peking University, P.R. China"
Yuanyuan Yang,"Stony Brook University, USA"
Zheng Yang,"Tsinghua University, P.R. China"
Evsen Yanmaz,"Ozyegin University, Turkey"
Jianguo Yao,"Shanghai Jiao Tong University, P.R. China"
Xin Yao,"Central South University, P.R. China"
Mark Yarvis,"Intel Corporation, USA"
David Yau,"Singapore University of Technology and Design, Singapore"
Fan Ye,"Stony Brook University, USA"
Feng Ye,"University of Dayton, USA"
Jong-Hoon Youn,"University of Nebraska - Omaha, USA"
Moustafa Youssef,"Alexandria University, Egypt"
Dongxiao Yu,"Shandong University, P.R. China"
Jihong Yu,"Beijing Institute of Technology, P.R. China"
Ruozhou Yu,"North Carolina State University, USA"
Shucheng Yu,"Stevens Institute of Technology, USA"
Wei Yu,"Towson University, USA"
Weikuan Yu,"Florida State University, USA"
Xu Yuan,"University of Louisiana at Lafayette, USA"
Murat Yuksel,"University of Central Florida, USA"
Huacheng Zeng,"Michigan State University, USA"
Kai Zeng,"George Mason University, USA"
Chi Zhang,"University of Science and Technology of China, P.R. China"
Haijun Zhang,"University of Science and Technology Beijing, P.R. China"
Hong Zhang,"UC Berkeley, USA & University of Waterloo, Canada"
Hongwei Zhang,"Iowa State University, USA"
Lan Zhang,"University of Science and Technology of China, P.R. China"
Linghan Zhang,"George Mason University, USA"
Ning Zhang,"Washington University in St. Louis, USA"
Peng Zhang,"Xi'an Jiaotong University, P.R. China"
Rui Zhang,"University of Delaware, USA"
Sheng Zhang,"Nanjing University, P.R. China"
Weiyi Zhang,"AT&T Research, USA"
Wensheng Zhang,"Iowa State University, USA"
Xiaonan Zhang,"Florida State University, USA"
Yifan Zhang,"SUNY Binghamton, USA"
Yuan Zhang,"Nanjing University, P.R. China"
Zhenghao Zhang,"Florida State University, USA"
Jin Zhao,"Fudan University, P.R. China"
Jun Zhao,"Nanyang Technological University, Singapore"
Yanchao Zhao,"Nanjing University of Aeronautics and Astronautics, P.R. China"
Zenghua Zhao,"Tianjin University, P.R. China"
Mariya Zheleva,"UAlbany SUNY, USA"
Jiaqi Zheng,"Nanjing University, P.R. China"
Rong Zheng,"McMaster University, Canada"
Xiaolong Zheng,"Beijing University of Posts and Telecommunications, P.R. China"
Yao Zheng,"University of Hawai'i at Mānoa, USA"
Yuanqing Zheng,"The Hong Kong Polytechnic University, Hong Kong"
Zhenzhe Zheng,"Shanghai Jiao Tong University, P.R. China"
Zizhan Zheng,"Tulane University, USA"
Gang Zhou,"William & Mary, USA"
Hao Zhou,"University of Science and Technology of China, P.R. China"
Xiangwei Zhou,"Louisiana State University, USA"
Haojin Zhu,"Shanghai Jiao Tong University, P.R. China"
Hongzi Zhu,"Shanghai Jiao Tong University, P.R. China"
Shitong Zhu,"Meta Platforms, Inc., USA"
Ting Zhu,"University of Maryland, Baltimore County, USA"
Yanmin Zhu,"Shanghai Jiao Tong University, P.R. China"
Yuqing Zhu,"California State University, Los Angeles, USA"
Ali Abedi,"University of Maine, USA"
Ana Aguiar,"University of Porto, Portugal"
Marco Ajmone Marsan,"Politecnico di Torino, Italy"
Ehab Al-Shaer,"Carnegie Mellon University, USA"
Basel Alomair,"King Abdulaziz City for Science and Technology, Saudi Arabia"
Antonios Argyriou,"University of Thessaly, Greece"
Arash Asadi,"TU Darmstadt, Germany"
Albert Banchs,"Universidad Carlos III de Madrid and IMDEA Networks Institute, Spain"
Wei Bao,"The University of Sydney, Australia"
Marinho Barcellos,"University of Waikato, New Zealand"
Stefano Basagni,"Northeastern University, USA"
Robert Birke,"ABB Corporate Research, Switzerland"
Anat Bremler-Barr,"Interdisciplinary Center Herzliya, Israel"
Christopher Brinton,"Purdue University, USA"
Francesco Bronzino,"Université Savoie Mont Blanc, France"
Raffaele Bruno,"IIT-CNR, Italy"
Kai Bu,"Zhejiang University, P.R. China"
Nirupama Bulusu,"Portland State University, USA"
Jun Cai,"Concordia University, Canada"
Lin Cai,"University of Victoria, Canada"
Zhipeng Cai,"Georgia State University, USA"
Rui Campos,"INESC TEC and Faculty of Engineering, Portugal"
Berk Canberk,"Istanbul Technical University, Turkey"
Xiaojun Cao,"Georgia State University, USA"
Zhichao Cao,"Michigan State University, USA"
Antonio Capone,"Politecnico di Milano, Italy"
Damiano Carra,"University of Verona, Italy"
Paolo Casari,"University of Trento, Italy"
Claudio Casetti,"Politecnico di Torino, Italy"
Eugene Chai,"NEC Laboratories American Inc., USA"
Jaya Prakash Champati,"IMDEA Networks Institute, Spain"
Mun Choon Chan,"National University of Singapore, Singapore"
S.-H. Gary Chan,"Hong Kong University of Science and Technology, Hong Kong"
Zheng Chang,"University of Jyväskylä, Finland"
Sriram Chellappan,"University of South Florida, USA"
Jiasi Chen,"University of California, USA"
Jiming Chen,"Zhejiang University, P.R. China"
Jing Chen,"Wuhan University, P.R. China"
Jyh-Cheng Chen,"National Yang Ming Chiao Tung University, Taiwan"
Kai Chen,"Hong Kong University of Science and Technology, Hong Kong"
Li Chen,"University of Louisiana at Lafayette, USA"
Lijun Chen,"University of Colorado at Boulder, USA"
Lin Chen,"Sun Yat-sen University, P.R. China"
Minghua Chen,"City University of Hong Kong, Hong Kong"
Tingting Chen,"California State Polytechnic University, USA"
Xi Chen,"Samsung Electronics, Canada"
Yanjiao Chen,"Zhejiang University, P.R. China"
Yu Chen,"Binghamton University, USA"
Liang Cheng,"Lehigh university, USA"
Long Cheng,"Clemson University, USA"
Wei Cheng,"University of Washington, USA"
Xiuzhen Cheng,"Shandong University, P.R. China"
Yu Cheng,"Illinois Institute of Technology, USA"
Man Hon Cheung,"City University of Hong Kong, Hong Kong"
Luca Chiaraviglio,"University of Rome Tor Vergata, Italy"
Marco Chiesa,"KTH Royal Institute of Technology, Sweden"
Baek-Young Choi,"University of Missouri - Kansas City, USA"
Xiaowen Chu,"Hong Kong Baptist University, Hong Kong"
Mooi Choo Chuah,"Lehigh University, USA"
Mauro Conti,"University of Padua, Italy"
Yong Cui,"Tsinghua University, P.R. China"
Francesca Cuomo,"University of Rome Sapienza, Italy"
Gabriele D'Angelo,"University of Bologna, Italy"
Salvatore D'Oro,"Northeastern University, USA"
Haipeng Dai,"Nanjing University, P.R. China"
György Dán,"KTH Royal Institute of Technology, Sweden"
Sajal Das,"Missouri University of Science and Technology, USA"
Luiz DaSilva,"Virginia Tech, USA"
Andrea Detti,"University of Rome Tor Vergata, Italy"
Marco Di Felice,"University of Bologna, Italy"
Roberto Di Pietro,"Hamad Bin Khalifa University, Qatar"
Khaled Diab,"Simon Fraser University, Canada"
Yingfei Dong,"University of Hawaii, USA"
Hongwei Du,"Harbin Institute of Technology, P.R. China"
Wan Du,"University of California, Merced, USA"
Xiaojiang Du,"Temple University, USA"
Andrzej Duda,"Grenoble Institute of Technology, France"
Tamer ElBatt,"The American University in Cairo (AUC), Egypt"
Ozgur Ercetin,"Sabanci University, Turkey"
Flavio Esposito,"Saint Louis University, USA"
Song Fang,"University of Oklahoma, USA"
Faramarz Fekri,"Georgia Institute of Technology, USA"
Stenio Fernandes,"Service Now, Canada"
Markus Fidler,"Leibniz Universität Hannover, Germany"
Ilario Filippini,"Politecnico di Milano, Italy"
Marco Fiore,"IMDEA Networks Institute, Spain"
Viktoria Fodor,"KTH Royal Institute of Technology, Sweden"
Romain Fontugne,"Internet Initiative Japan Inc., Japan"
Xinwen Fu,"University of Massachusetts Lowell, USA"
Jie Gao,"Rutgers University, USA"
Wei Gao,"University of Pittsburgh, USA"
Marisol García-Valls,"Universitat Politecnica de Valencia, Spain"
Javad Ghaderi,"Columbia University, USA"
Paolo Giaccone,"Politecnico di Torino, Italy"
Silvia Giordano,"University of Applied Sciences and Arts of Southern Switzerland (SUPSI), Switzerland"
Anastasios Giovanidis,"Sorbonne Université, France"
Domenico Giustiniano,"IMDEA Networks Institute, Spain"
Omprakash Gnawali,"University of Houston, USA"
Xiaowen Gong,"Auburn University, USA"
Yanmin Gong,"University of Texas at San Antonio, USA"
Sergey Gorinsky,"IMDEA Networks Institute, Spain"
Abhimanyu Gosain,"Northeastern University, USA"
Mahanth Gowda,"The Pennsylvania State University, USA"
Zhangyu Guan,"University at Buffalo, USA"
Linke Guo,"Clemson University, USA"
Song Guo,"The Hong Kong Polytechnic University, Hong Kong"
Xiaonan Guo,"Indiana University-Purdue University Indianapolis, USA"
Yuanxiong Guo,"The University of Texas at San Antonio, USA"
Sangtae Ha,"University of Colorado Boulder, USA"
Bo Han,"George Mason University, USA"
Chong Han,"Shanghai Jiao Tong University, P.R. China"
Jinsong Han,"Zhejiang University, P.R. China"
Qi Han,"Colorado School of Mines, USA"
Zhenhua Han,"Microsoft Research Asia, P.R. China"
Zhu Han,"University of Houston, USA"
Hossam Hassanein,"Queen's University, Canada"
David Hay,"The Hebrew University of Jerusalem, Israel"
Suining He,"The University of Connecticut, USA"
Wenbo He,"McMaster University, Canada"
Yuan He,"Tsinghua University, P.R. China"
Artur Hecker,"Huawei, Germany"
Mohamed Hefeeda,"Simon Fraser University, Canada"
Ahmed Helmy,"University of Florida, USA"
Teruo Higashino,"Osaka University, Japan"
Moinul Hossain,"Towson University, USA"
I-Hong Hou,"Texas A&M University, USA"
Chengchen Hu,"Xilinx, USA"
Qin Hu,"IUPUI, USA"
He Huang,"Soochow University, P.R. China"
Longbo Huang,"Tsinghua University, P.R Chine"
Esa Hyytiä,"University of Iceland, Iceland"
Stratis Ioannidis,"Northeastern University, USA"
George Iosifidis,"Delft University of Technology, The Netherlands"
Gentian Jakllari,"University of Toulouse, France"
Imad Jawhar,"Al Maaref University, Lebanon"
Bo Ji,"Virginia Tech, USA"
Mingyue Ji,"University of Utah, USA"
Xiaoyu Ji,"Zhejiang University, P.R. China"
Hongbo Jiang,"Hunan University, P.R. China"
Tao Jiang,"Huazhong University of Science and Technology, P.R. China"
Lei Jiao,"University of Oregon, USA"
Haiming Jin,"Shanghai Jiao Tong University, P.R. China"
Xin Jin,"Peking University, P.R. China"
Carlee Joe-Wong,"Carnegie Mellon University, USA"
Josep Jornet,"Northeastern University, USA"
Jason Jue,"University of Texas at Dallas, USA"
Vana Kalogeraki,"Athens University of Economics and Business, Greece"
Clement Kam,"Naval Research Laboratory, USA"
Joon-Myung Kang,"Google, USA"
Jussi Kangasharju,"University of Helsinki, Finland"
Salil Kanhere,"UNSW Sydney, Australia"
Holger Karl,"Paderborn University, Germany"
Gunnar Karlsson,"KTH Royal Institute of Technology, Sweden"
Hana Khamfroush,"University of Kentucky, USA"
Abdallah Khreishah,"New Jersey Institute of Technology, USA"
Donghyun Kim,"Georgia State University, USA"
Hwangnam Kim,"Korea University, Korea"
Hyoil Kim,"Ulsan National Institute of Science and Technology (UNIST), South Korea"
Kyu-Han Kim,"Hewlett-Packard Laboratories, USA"
Song Min Kim,"KAIST, South Korea"
Steven Ko,"Simon Fraser University, Canada"
Young-Bae Ko,"Ajou University, South Korea"
Ravi Kokku,"XIO Research, USA"
Linghe Kong,"Shanghai Jiao Tong University, P.R. China"
Thanasis Korakis,"University of Thessaly, Greece"
Iordanis Koutsopoulos,"Athens University of Economics and Business, Greece"
Richard La,"University of Maryland, USA"
Loukas Lazos,"University of Arizona, USA"
Rosa Leão,"Federal University of Rio de Janeiro, Brazil"
Chang-Gun Lee,"Seoul National University, South Korea"
Chul-Ho Lee,"Florida Institute of Technology, USA"
Joohyun Lee,"Hanyang University, Korea"
Stephen Lee,"University of Pittsburgh, USA"
Sung-Ju Lee,"KAIST, South Korea"
Wonjun Lee,"Korea University, Korea"
Youngki Lee,"Seoul National University, South Korea"
Marco Levorato,"University of California, USA"
Bin Li,"Pennsylvania State University, USA"
Fan Li,"Beijing Institute of Technology, P.R. China"
Feng Li,"Indiana University-Purdue University Indianapolis, USA"
Hongwei Li,"University of Electronic Science and Technology of China, P.R. China"
Jian Li,"Binghamton University-SUNY, USA"
Jun Li,"City University of New York, USA"
Ming Li,"University of Texas at Arlington, USA"
Ming Li,"University of Arizona, USA"
Mo Li,"Nanyang Technological University, Singapore"
Pan Li,"Case Western Reserve University, USA"
Qinghua Li,"University of Arkansas, USA"
Ruidong Li,"NICT, Japan"
Tao Li,"Indiana University-Purdue University Indianapolis, USA"
Wenjia Li,"New York Institute of Technology, USA"
Wenxin Li,"Hong Kong University of Science & Technology, Hong Kong"
Yingshu Li,"Georgia State University, USA"
Yupeng Li,"University of Toronto, Canada"
Zhenhua Li,"Tsinghua University, P.R. China"
Zhenjiang Li,"City University of Hong Kong, Hong Kong"
Zhenyu Li,"Institute of Computing Technology, P.R. China"
Xiaohui Liang,"University of Massachusetts Boston, USA"
Chi Lin,"Dalian University of Technology, P.R. China"
Kate Ching-Ju Lin,"National Chiao Tung University, Taiwan"
Phone Lin,"National Taiwan University, Taiwan"
Shan Lin,"Stony Brook University, USA"
Xiaodong Lin,"University of Guelph, Canada"
Zhen Ling,"Southeast University, P.R. China"
Benyuan Liu,"University of Massachusetts Lowell, USA"
Chi Harold Liu,"Beijing Institute of Technology, P.R. China"
Fangming Liu,"Huazhong University of Science and Technology, P.R. China"
Hang Liu,"The Catholic University of America, USA"
Hongbo Liu,"University of Electronic Science and Technology of China, P.R. China"
Jia Liu,"The Ohio State University, USA"
Jia Liu,"Nanjing University, P.R. China"
Jianqing Liu,"University of Alabama in Huntsville, USA"
Qin Liu,"Hunan University, P.R. China"
Qingyu Liu,"Virginia Tech, USA"
Xin Liu,"University of Michigan, USA"
Xiulong Liu,"Tianjin University, P.R. China"
Xue Liu,"McGill University, Canada"
Yao Liu,"University of South Florida, USA"
Yunhao Liu,"Tsinghua University, P.R. China"
Yunhuai Liu,"Peking University, P.R. China"
Zhenming Liu,"College of William and Mary, USA"
Jaime Llorca,"New York University, USA"
Renato Lo Cigno,"University of Brescia, Italy"
Francesco Lo Presti,"Universita' di Roma Tor Vergata, Italy"
Valeria Loscrí,"Inria Lille-Nord Europe, France"
Li Lu,"Zhejiang University, P.R. China"
Ning Lu,"Queen's University, Canada"
Zhuo Lu,"University of South Florida, USA"
John Chi Shing Lui,"Chinese University of Hong Kong, Hong Kong"
Tony Luo,"Missouri University of Science and Technology, USA"
Andra Lutu,"Telefónica Research, Spain"
Feng Lyu,"Central South University, P.R. China"
Liran Ma,"Texas Christian University, USA"
Maurizio Magarini,"Politecnico di Milano, Italy"
Petri Mähönen,"RWTH Aachen University, Germany"
Vincenzo Mancuso,"IMDEA Networks Institute, Spain"
Mahesh Marina,"The University of Edinburgh, United Kingdom (Great Britain)"
Athina Markopoulou,"University of California, USA"
Fabio Martignon,"University of Bergamo, Italy"
Janise McNair,"University of Florida, USA"
Alessandro Mei,"Sapienza University of Rome, Italy"
Daniel Menasché,"Federal University of Rio de Janeiro, Brazil"
Chenglin Miao,"University of Georgia, USA"
Alexander Min,"Intel Corporation, USA"
Enzo Mingozzi,"University of Pisa, Italy"
Satyajayant Misra,"New Mexico State University, USA"
Sudip Misra,"Indian Institute of Technology-Kharagpur, India"
Nathalie Mitton,"Inria Lille - Nord Europe, France"
David Mohaisen,"University of Central Florida, USA"
Hamed Mohsenian-Rad,"University of California, USA"
Marie-Jose Montpetit,"Concordia University, Canada"
Tamer Nadeem,"Virginia Commonwealth University, USA"
Vinayak Naik,"BITS Pilani, India"
Enrico Natalizio,"University of Lorraine/Loria, France"
Peshal Nayak,"Samsung Research America, USA"
Giovanni Neglia,"Inria, France"
Srihari Nelakuditi,"University of South Carolina, USA"
Edith Ngai,"The University of Hong Kong, Hong Kong"
Nam Nguyen,"Towson University, USA"
Shahriar Nirjon,"University of North Carolina at Chapel Hill, USA"
Di Niu,"University of Alberta, Canada"
Michele Nogueira,"Federal University of Minas Gerais, Brazil"
Timothy O'Shea,"Virginia Tech, USA"
Jörg Ott,"Technische Universität München, Germany"
Sangheon Pack,"Korea University, South Korea"
Jeongyeup Paek,"Chung-Ang University, South Korea"
Deng Pan,"Florida International University, USA"
Jianli Pan,"University of Missouri, USA"
Jianping Pan,"University of Victoria, Canada"
Rong Pan,"Cisco Systems, USA"
Shivendra Panwar,"New York University, USA"
George Parisis,"University of Sussex, United Kingdom (Great Britain)"
Georgios Paschos,"Amazon, USA"
Andrea Passarella,"IIT-CNR, Italy"
Parth Pathak,"George Mason University, USA"
Przemyslaw Pawelczak,"Delft University of Technology, The Netherlands"
Ioannis Pefkianakis,"Hewlett Packard Labs, USA"
Diego Perino,"Telefonica Research, Spain"
Dimitrios Pezaros,"University of Glasgow, United Kingdom (Great Britain)"
Massimiliano Pierobon,"University of Nebraska-Lincoln, USA"
Sofie Pollin,"KU Leuven, Belgium"
George Polyzos,"Athens University of Economics and Business, Greece"
R. R. Venkatesha Prasad,"Delft University of Technology, The Netherlands"
Scott Pudlewski,"Georgia Tech Research Institute, USA"
Chen Qian,"University of California at Santa Cruz, USA"
Feng Qian,"University of Minnesota, USA"
Daji Qiao,"Iowa State University, USA"
Byrav Ramamurthy,"University of Nebraska-Lincoln, USA"
Danda Rawat,"Howard University, USA"
Ju Ren,"Central South University, P.R. China"
Yanzhi Ren,"University of Electronic Science and Technology of China, P.R. China"
Francesco Restuccia,"Northeastern University, USA"
Amr Rizk,"University of Duisburg-Essen, Germany"
Gianluca Rizzo,"HES SO Valais, Switzerland"
Antonio Rocha,"Fluminense Federal University, Brazil"
Joel Rodrigues,"Federal University of Piauí (UFPI), Brazil"
Roberto Rojas-Cessa,"New Jersey Institute of Technology, USA"
Kay Römer,"Graz University of Technology, Austria"
Dario Rossi,"Huawei Technologies, France"
Michele Rossi,"University of Padova, Italy"
Natalya Rozhnova,"Nokia Bell Labs France, France"
Yalin Sagduyu,"Intelligent Automation, USA"
Swetank Kumar Saha,"Apple Inc., USA"
Sergio Salinas,"Wichita State University, USA"
Iraj Saniee,"Bell Labs, USA"
Paolo Santi,"IIT-CNR, Italy"
Gabriel Scalosub,"Ben-Gurion University of the Negev, Israel"
Gregor Schiele,"University of Duisburg-Essen, Germany"
Stefan Schmid,"University of Vienna, Austria"
Jens Schmitt,"TU Kaiserslautern, Germany"
Henning Schulzrinne,"Columbia University, USA"
Pablo Serrano,"Universidad Carlos III de Madrid, Spain"
Mo Sha,"State University of New York at Binghamton, USA"
Longfei Shangguan,"Princeton University, USA"
Haiying Shen,"University of Virginia, USA"
Meng Shen,"Beijing Institute of Technology, P.R. China"
Ramanujan Sheshadri,"NEC Labs America, USA"
Yi Shi,"Virginia Tech, USA"
Tao Shu,"Auburn University, USA"
Craig Shue,"Worcester Polytechnic Institute, USA"
Simone Silvestri,"University of Kentucky, USA"
Mukesh Singhal,"University of California at Merced, USA"
Krishna Sivalingam,"Indian Institute of Technology Madras, India"
Christoph Sommer,"TU Dresden, Germany"
WenZhan Song,"University of Georgia, USA"
Kannan Srinivasan,"The Ohio State University, USA"
Ioannis Stavrakakis,"National and Kapodistrian University of Athens, Greece"
Martha Steenstrup,"Stow Research LLC, USA"
Lu Su,"Purdue University, USA"
Jinyuan (Stella) Sun,"University of Tennessee, USA"
Kun Sun,"George Mason University, USA"
Wenhai Sun,"Purdue University, USA"
Yin Sun,"Auburn University, USA"
Zhi Sun,"State University of New York at Buffalo, USA"
Violet Syrotiuk,"Arizona State University, USA"
Patrick Tague,"Carnegie Mellon University, USA"
Chiu Tan,"Temple University, USA"
Haisheng Tan,"University of Science and Technology of China, P.R. China"
Rui Tan,"Nanyang Technological University, Singapore"
Feilong Tang,"Shanghai Jiao Tong University, P.R. China"
Shaojie Tang,"University of Texas at Dallas, USA"
Xueyan Tang,"Nanyang Technological University, Singapore"
János Tapolcai,"Budapest University of Technology and Economics, Hungary"
Sasu Tarkoma,"University of Helsinki, Finland"
Christian Timmerer,"Alpen-Adria-Universität Klagenfurt, Austria"
Massimo Tornatore,"Politecnico di Milano, Italy"
Hsin-Mu Tsai,"National Taiwan University, Taiwan"
Yu-Chee Tseng,"National Chiao-Tung University, Taiwan"
Eirini Eleni Tsiropoulou,"University of New Mexico, USA"
Damla Turgut,"University of Central Florida, USA"
Balajee Vamanan,"University of Illinois at Chicago, USA"
Ambuj Varshney,"National University of Singapore, Singapore"
Arun Venkataramani,"UMass Amherst, USA"
Isabel Wagner,"De Montfort University, United Kingdom (Great Britain)"
Zhiguo Wan,"Zhejiang Lab, P.R. China"
Boyang Wang,"University of Cincinnati, USA"
Chih-Chun Wang,"Purdue University, USA"
Chuyu Wang,"Nanjing University, P.R. China"
Cong Wang,"Old Dominion University, USA"
Dan Wang,"The Hong Kong Polytechnic University, Hong Kong"
En Wang,"Jilin University, P.R. China"
Feng Wang,"University of Mississippi, USA"
Guiling Wang,"New Jersey Institute of Technology, USA"
Haining Wang,"Virginia Tech, USA"
Hao Wang,"University of Toronto, Canada"
Jianping Wang,"City University of Hong Kong, Hong Kong"
Jiliang Wang,"Tsinghua University, P.R. China"
Lei Wang,"Dalian University of Technology, P.R. China"
Li Wang,"Beijing University of Posts and Telecommunications, P.R. China"
Ning Wang,"Rowan University, USA"
Pu Wang,"University of North Carolina at Charlotte, USA"
Qing Wang,"Delft University of Technology, The Netherlands"
Wei Wang,"Hong Kong University of Science and Technology, Hong Kong"
Wei Wang,"San Diego State University, USA"
Weichao Wang,"University of North Carolina at Charlotte, USA"
Wenye Wang,"NC State University, USA"
Xiaofei Wang,"Tianjin University, P.R. China"
Xin Wang,"Stony Brook University, USA"
Xudong Wang,"Shanghai Jiao Tong University, P.R. China"
Yu Wang,"Temple University, USA"
Zhibo Wang,"Zhejiang University, P.R. China"
Yonggang Wen,"Nanyang Technological University, Singapore"
Cedric Westphal,"Huawei Innovation Center, USA"
Gordon Wilfong,"Bell Labs, USA"
Vincent Wong,"University of British Columbia, Canada"
Fan Wu,"Shanghai Jiao Tong University, P.R. China"
Jun Wu,"Tongji University China, P.R. China"
Kui Wu,"University of Victoria, Canada"
Qiao Xiang,"Xiamen University, P.R. China"
Li Xiao,"Michigan State University, USA"
Liang Xiao,"Xiamen University, P.R. China"
Mingjun Xiao,"University of Science and Technology of China, P.R. China"
Qingjun Xiao,"SouthEast University of China, P.R. China"
Lei Xie,"Nanjing University, P.R. China"
ChunSheng Xin,"Old Dominion University, USA"
Guoliang Xing,"The Chinese University of Hong Kong, Hong Kong"
Jie Xiong,"University of Massachusetts Amherst, USA"
Chenren Xu,"Peking University, P.R. China"
Fengyuan Xu,"Nanjing University, P.R. China"
Hong Xu,"The Chinese University of Hong Kong, Hong Kong"
Hongli Xu,"University of Science and Technology of China, P.R. China"
Jie Xu,"University of Miami, USA"
Kuai Xu,"Arizona State University, USA"
Lisong Xu,"University of Nebraska-Lincoln, USA"
Wenyao Xu,"SUNY Buffalo, USA"
Guoliang Xue,"Arizona State University, USA"
Kaiping Xue,"University of Science and Technology of China, P.R. China"
Qiben Yan,"Michigan State University, USA"
Zheng Yan,"Xidian University, P.R. China"
Dejun Yang,"Colorado School of Mines, USA"
Jie Yang,"Florida State University, USA"
Panlong Yang,"University of Science and Technology of China, P.R. China"
Qing Yang,"University of North Texas, USA"
Tong Yang,"Peking University, P.R. China"
Y. Richard Yang,"Yale University, USA"
Yaling Yang,"Virginia Tech, USA"
Yuanyuan Yang,"Stony Brook University, USA"
Zheng Yang,"Tsinghua University, P.R. China"
Evsen Yanmaz,"Ozyegin University, Turkey"
Jianguo Yao,"Shanghai Jiao Tong University, P.R. China"
Mark Yarvis,"Intel Corporation, USA"
David Yau,"Advanced Digital Sciences Center, Singapore"
Fan Ye,"Stony Brook University, USA"
Feng Ye,"University of Dayton, USA"
Moustafa Youssef,"Alexandria University, Egypt"
Jiadi Yu,"Shanghai Jiao Tong University, P.R. China"
Ruozhou Yu,"North Carolina State University, USA"
Shucheng Yu,"Stevens Institute of Technology, USA"
Wei Yu,"Towson University, USA"
Weikuan Yu,"Florida State University, USA"
Xu Yuan,"University of Louisiana at Lafayette, USA"
Murat Yuksel,"University of Central Florida, USA"
Huacheng Zeng,"Michigan State University, USA"
Kai Zeng,"George Mason University, USA"
Chi Zhang,"University of Science and Technology of China, P.R. China"
Gong Zhang,"Huawei Technologies Co., P.R. China"
Haijun Zhang,"University of Science and Technology Beijing, P.R. China"
Hongwei Zhang,"Iowa State University, USA"
Lan Zhang,"University of Science and Technology of China, P.R. China"
Ning Zhang,"Washington University in St. Louis, USA"
Peng Zhang,"Xi'an Jiaotong University, P.R. China"
Rui Zhang,"University of Delaware, USA"
Sheng Zhang,"Nanjing University, P.R. China"
Weiyi Zhang,"AT&T Research, USA"
Wensheng Zhang,"Iowa State University, USA"
Yifan Zhang,"SUNY Binghamton, USA"
Yuan Zhang,"Nanjing University, P.R. China"
Zhenghao Zhang,"Florida State University, USA"
Jin Zhao,"Fudan University, P.R. China"
Yanchao Zhao,"Nanjing University of Aeronautics and Astronautics, P.R. China"
Zenghua Zhao,"Tianjin University, P.R. China"
Mariya Zheleva,"UAlbany SUNY, USA"
Rong Zheng,"McMaster University, Canada"
Xiaolong Zheng,"Beijing University of Posts and Telecommunications, P.R. China"
Yao Zheng,"University of Hawai'i at Mānoa, USA"
Yuanqing Zheng,"The Hong Kong Polytechnic University, Hong Kong"
Zhenzhe Zheng,"Shanghai Jiao Tong University, P.R. China"
Zizhan Zheng,"Tulane University, USA"
Gang Zhou,"William & Mary, USA"
Xiangwei Zhou,"Louisiana State University, USA"
Haojin Zhu,"Shanghai Jiao Tong University, P.R. China"
